"ITTER107"	"Territorio"	"TIPO_DATO_CENS_POP"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"ETA1"	"Classe di età"	"TIME"	"Seleziona periodo"	"Value"	"Flag Codes"	"Flags"
"005055"	"Frinco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	728		
"069037"	"Frisa"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1686		
"041018"	"Frontone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1237		
"069038"	"Furci"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	868		
"006077"	"Gabiano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1049		
"083029"	"Gaggi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3148		
"091026"	"Gairo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1365		
"083030"	"Galati Mamertino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2409		
"028040"	"Galzignano Terme"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4394		
"024043"	"Gambellara"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3389		
"007030"	"Gignod"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1715		
"063035"	"Gragnano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	28542		
"003079"	"Grignasco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4365		
"078060"	"Grisolia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2208		
"076037"	"Grumento Nova"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1640		
"083035"	"Gualtieri Sicaminò"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1626		
"060042"	"Guarcino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1517		
"029028"	"Guarda Veneta"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1118		
"006086"	"Guazzora"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	302		
"036017"	"Guiglia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3932		
"019052"	"Gussola"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2688		
"019053"	"Isola Dovarese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1134		
"090033"	"Ittiri"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8406		
"007040"	"La Salle"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2001		
"038011"	"Lagosanto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4737		
"036018"	"Lama Mocogno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2669		
"082044"	"Lascari"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3606		
"030047"	"Lauco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	679		
"017087"	"Lavenone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	510		
"066050"	"Lecce nei Marsi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1560		
"073010"	"Leporano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8048		
"025029"	"Limana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5344		
"062038"	"Limatola"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4080		
"102019"	"Limbadi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3372		
"070032"	"Limosano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	723		
"015122"	"Liscate"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4090		
"091041"	"Lodè"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1617		
"098032"	"Lodi Vecchio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7467		
"012090"	"Lonate Pozzolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11506		
"017092"	"Lonato del Garda"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	16622		
"091042"	"Lotzorai"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2115		
"012091"	"Lozza"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1264		
"091043"	"Lula"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1314		
"041023"	"Macerata Feltria"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1979		
"108029"	"Macherio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7435		
"020029"	"Magnacavallo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1468		
"098034"	"Mairago"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1384		
"030053"	"Majano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5886		
"023045"	"Malcesine"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3662		
"017102"	"Manerba del Garda"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5295		
"014039"	"Mantello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	737		
"063041"	"Marano di Napoli"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	58132		
"001144"	"Marentino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1301		
"020033"	"Marmirolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7688		
"004119"	"Marmora"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	58		
"081011"	"Marsala"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	80713		
"075040"	"Martano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8785		
"076047"	"Maschito"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1568		
"103042"	"Masera"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1453		
"096032"	"Masserano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2027		
"009037"	"Massimino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	108		
"075042"	"Matino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11224		
"014040"	"Mazzo di Valtellina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	998		
"001149"	"Meana di Susa"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	824		
"098038"	"Meleti"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	459		
"075045"	"Melpignano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2181		
"083049"	"Milazzo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	29935		
"095084"	"Modolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	156		
"072028"	"Mola di Bari"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	24762		
"006095"	"Molare"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2085		
"083055"	"Mongiuffi Melia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	557		
"013153"	"Monguzzo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2361		
"082049"	"Monreale"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	37211		
"028056"	"Montagnana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8922		
"109013"	"Montappone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1638		
"041031"	"Monte Cerignone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	655		
"019058"	"Monte Cremasco"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2269		
"017111"	"Monte Isola"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1686		
"057043"	"Monte San Giovanni in Sabina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	656		
"043031"	"Monte San Giusto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7612		
"043029"	"Montefano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3408		
"109015"	"Montefortino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1114		
"028057"	"Montegrotto Terme"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11539		
"004137"	"Montelupo Albese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	478		
"043030"	"Montelupone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3454		
"033027"	"Monticelli d'Ongina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5180		
"024068"	"Montorso Vicentino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3030		
"012104"	"Monvalle"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1909		
"006109"	"Morano sul Po"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1380		
"095030"	"Morgongiori"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	696		
"019061"	"Motta Baluffi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	833		
"020037"	"Motteggiana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2497		
"069056"	"Mozzagrogna"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2457		
"004147"	"Narzole"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3528		
"083060"	"Naso"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3571		
"016144"	"Nembro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	11472		
"056039"	"Nepi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8963		
"067031"	"Nereto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5302		
"102025"	"Nicotera"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6043		
"030065"	"Nimis"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2633		
"005080"	"Nizza Monferrato"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10285		
"072031"	"Noci"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	18651		
"072032"	"Noicattaro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	26037		
"035028"	"Novellara"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	13444		
"095034"	"Nughedu Santa Vittoria"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	459		
"103049"	"Oggebbio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	875		
"057047"	"Orvinio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	391		
"009046"	"Osiglia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	447		
"007047"	"Oyace"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	217		
"015165"	"Ozzero"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1424		
"017130"	"Paderno Franciacorta"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3645		
"026055"	"Paese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	21726		
"016155"	"Paladina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4034		
"048031"	"Palazzuolo sul Senio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1125		
"044056"	"Palmiano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	171		
"030071"	"Paluzza"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2062		
"016159"	"Parzanica"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	357		
"030072"	"Pasian di Prato"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9406		
"020039"	"Pegognaga"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6964		
"022137"	"Pellizzano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	790		
"022138"	"Pelugo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	400		
"060049"	"Pescosolido"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1475		
"015172"	"Pessano con Bornago"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	9045		
"079094"	"Petrizzi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1055		
"029035"	"Pettorazza Grimani"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1522		
"002093"	"Pezzana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1288		
"016162"	"Pianico"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1446		
"037047"	"Pianoro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	17528		
"019073"	"Pieranica"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1120		
"064072"	"Pietradefusi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2122		
"069103"	"Pietraferrazzana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	130		
"004167"	"Pietraporzio"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	76		
"046025"	"Pieve Fosciana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2413		
"010043"	"Pieve Ligure"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2474		
"029036"	"Pincara"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1133		
"005086"	"Piovà Massaia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	587		
"001195"	"Piscina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3364		
"018116"	"Pizzale"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	698		
"102028"	"Pizzoni"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1029		
"030075"	"Pocenia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2438		
"063056"	"Pollena Trocchia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	13312		
"018117"	"Ponte Nizza"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	781		
"017149"	"Pontevico"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7020		
"016171"	"Pontida"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3336		
"063059"	"Portici"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	53485		
"040031"	"Portico e San Benedetto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	732		
"065100"	"Positano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3836		
"024081"	"Pove del Grappa"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3088		
"094038"	"Pozzilli"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2243		
"017152"	"Pralboino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2876		
"001203"	"Pralormo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1892		
"061063"	"Prata Sannita"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1422		
"103057"	"Premosello-Chiovenda"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1912		
"004175"	"Priero"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	508		
"036033"	"Prignano sulla Secchia"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3736		
"024083"	"Quinto Vicentino"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5756		
"022150"	"Rabbi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1343		
"030087"	"Ragogna"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2820		
"084032"	"Realmonte"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4410		
"061067"	"Recale"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	7733		
"026067"	"Revine Lago"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2103		
"013195"	"Rezzago"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	305		
"006143"	"Ricaldone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	628		
"070059"	"Ripalimosani"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3083		
"044063"	"Ripatransone"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	4156		
"018122"	"Rivanazzano Terme"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5257		
"064078"	"Roccabascerana"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2316		
"094042"	"Rocchetta a Volturno"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1091		
"005095"	"Rocchetta Palafea"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	347		
"016184"	"Roncobello"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	423		
"067037"	"Roseto degli Abruzzi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	25582		
"006149"	"Rosignano Monferrato"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1493		
"029040"	"Rosolina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	6309		
"016186"	"Rota d'Imagna"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	920		
"076070"	"Rotonda"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3395		
"020053"	"Roverbella"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8545		
"078110"	"Rovito"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3107		
"072037"	"Rutigliano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	18436		
"076072"	"Ruvo del Monte"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1025		
"093037"	"Sacile"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	19764		
"070062"	"Salcito"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	644		
"081018"	"Salemi"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10198		
"023068"	"Salizzole"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3819		
"001234"	"Salza di Pinerolo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	75		
"012118"	"Samarate"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	16057		
"102033"	"San Costantino Calabro"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2111		
"018135"	"San Genesio ed Uniti"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3956		
"063067"	"San Giorgio a Cremano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	43800		
"018136"	"San Giorgio di Lomellina"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1055		
"078121"	"San Lorenzo del Vallo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3153		
"001248"	"San Maurizio Canavese"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	10279		
"102035"	"San Nicola da Crissa"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1260		
"071050"	"San Paolo di Civitate"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	5669		
"079114"	"San Pietro a Maida"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	3961		
"001251"	"San Ponso"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	263		
"080077"	"San Roberto"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	1606		
"096059"	"Sandigliano"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	2639		
"024091"	"Sandrigo"	"RESPOP_AV"	"popolazione residente"	"T"	"totale"	"TOTAL"	"totale"	"2019"	"2019"	8274		
